dateTime,lat,long,ele
2022-09-23 08:45:03,53.20882,-6.70948,143.19504
2022-09-23 08:45:04,53.20881333,-6.70951,143.01216
2022-09-23 08:45:05,53.208815,-6.70952667,143.28648
2022-09-23 08:45:06,53.20880333,-6.70954833,143.4084
2022-09-23 08:45:07,53.20877167,-6.70958333,143.89608
2022-09-23 08:45:08,53.20872667,-6.70962,144.20088
2022-09-23 08:45:09,53.20867333,-6.709655,144.29232
2022-09-23 08:45:10,53.20861167,-6.709695,144.10944
2022-09-23 08:45:11,53.208555,-6.70976167,144.50568
2022-09-23 08:45:12,53.20851,-6.709865,144.41424
2022-09-23 08:45:13,53.20848167,-6.70999167,144.99336
2022-09-23 08:45:14,53.20846833,-6.71012833,145.3896
2022-09-23 08:45:15,53.20847667,-6.71026833,145.60296
2022-09-23 08:45:16,53.208515,-6.710385,146.09064
2022-09-23 08:45:17,53.20857833,-6.71047667,146.09064
2022-09-23 08:45:18,53.20865833,-6.71053,145.3896
2022-09-23 08:45:19,53.208745,-6.71054667,144.90192
2022-09-23 08:45:20,53.20883333,-6.71051667,144.81048
2022-09-23 08:45:21,53.20891667,-6.71043333,144.81048
2022-09-23 08:45:22,53.208975,-6.710325,145.3896
2022-09-23 08:45:23,53.20901167,-6.710185,145.29816
2022-09-23 08:45:24,53.20902167,-6.710055,145.9992
2022-09-23 08:45:25,53.20900167,-6.70993167,145.90776
2022-09-23 08:45:26,53.20897333,-6.70981833,145.6944
2022-09-23 08:45:27,53.20892167,-6.70973833,145.29816
2022-09-23 08:45:28,53.20886167,-6.70967667,145.3896
2022-09-23 08:45:29,53.208785,-6.709635,145.20672
2022-09-23 08:45:30,53.2087,-6.709635,145.51152
2022-09-23 08:45:31,53.20861333,-6.70967167,145.60296
2022-09-23 08:45:32,53.20854,-6.70975833,146.09064
2022-09-23 08:45:33,53.20849,-6.70988833,146.304
2022-09-23 08:45:34,53.20846167,-6.71003667,146.09064
2022-09-23 08:45:35,53.20846833,-6.71020667,145.78584
2022-09-23 08:45:36,53.2085,-6.710385,146.6088
2022-09-23 08:45:37,53.20853167,-6.71056,147.18792
2022-09-23 08:45:38,53.20854333,-6.71074,147.09648
2022-09-23 08:45:39,53.20852833,-6.71094833,146.9136
2022-09-23 08:45:40,53.20851,-6.71116833,146.9136
2022-09-23 08:45:41,53.20848833,-6.71138333,146.9136
2022-09-23 08:45:42,53.20846167,-6.711625,147.00504
2022-09-23 08:45:43,53.20843167,-6.71188333,146.70024
2022-09-23 08:45:44,53.20841,-6.71215833,146.6088
2022-09-23 08:45:45,53.20839333,-6.712445,146.70024
2022-09-23 08:45:46,53.20837667,-6.71274833,146.9136
2022-09-23 08:45:47,53.20837167,-6.71305333,147.70608
2022-09-23 08:45:48,53.20838,-6.71337167,148.8948
2022-09-23 08:45:49,53.20838667,-6.713675,149.68728
2022-09-23 08:45:50,53.2084,-6.713945,150.51024
2022-09-23 08:45:51,53.20841333,-6.71418833,150.60168
2022-09-23 08:45:52,53.20843167,-6.714415,150.90648
2022-09-23 08:45:53,53.20845,-6.71461167,150.81504
2022-09-23 08:45:54,53.20846833,-6.71478,150.51024
2022-09-23 08:45:55,53.20846833,-6.71492667,149.5044
2022-09-23 08:45:56,53.20845667,-6.71506333,149.1996
2022-09-23 08:45:57,53.20842333,-6.71519167,148.71192
2022-09-23 08:45:58,53.20838167,-6.71531333,148.40712
2022-09-23 08:45:59,53.20833833,-6.71543667,148.01088
2022-09-23 08:46:00,53.20832,-6.71557333,147.61464
2022-09-23 08:46:01,53.20833,-6.71571667,147.61464
2022-09-23 08:46:02,53.208365,-6.71584667,147.18792
2022-09-23 08:46:03,53.20842167,-6.715945,147.18792
2022-09-23 08:46:04,53.208495,-6.716005,146.9136
2022-09-23 08:46:05,53.20858333,-6.71603333,145.60296
2022-09-23 08:46:06,53.20867333,-6.71601167,144.81048
2022-09-23 08:46:07,53.20876,-6.715945,144.81048
2022-09-23 08:46:08,53.20882333,-6.71585,145.0848
2022-09-23 08:46:09,53.208865,-6.71571167,145.51152
2022-09-23 08:46:10,53.20888333,-6.71553833,145.78584
2022-09-23 08:46:11,53.20889,-6.71535333,146.304
2022-09-23 08:46:12,53.20890833,-6.71517333,147.00504
2022-09-23 08:46:13,53.20895,-6.71498833,146.70024
2022-09-23 08:46:14,53.20900833,-6.714795,146.79168
2022-09-23 08:46:15,53.20907167,-6.71460333,146.48688
2022-09-23 08:46:16,53.20913167,-6.71440167,145.9992
2022-09-23 08:46:17,53.20918667,-6.714185,145.3896
2022-09-23 08:46:18,53.20924667,-6.71394167,144.29232
2022-09-23 08:46:19,53.20930667,-6.713675,142.70736
2022-09-23 08:46:20,53.20936833,-6.71338,141.79296
2022-09-23 08:46:21,53.20942167,-6.71307667,140.90904
2022-09-23 08:46:22,53.20947667,-6.71276,140.208
2022-09-23 08:46:23,53.20953333,-6.71243,139.81176
2022-09-23 08:46:24,53.20959667,-6.712075,140.08608
2022-09-23 08:46:25,53.20967,-6.71172,140.39088
2022-09-23 08:46:26,53.20974333,-6.71137,139.68984
2022-09-23 08:46:27,53.209845,-6.711015,139.9032
2022-09-23 08:46:28,53.20995667,-6.71067167,140.69568
2022-09-23 08:46:29,53.210075,-6.71033,140.08608
2022-09-23 08:46:30,53.21020667,-6.71,139.81176
2022-09-23 08:46:31,53.21035333,-6.70967333,140.08608
2022-09-23 08:46:32,53.21050333,-6.70934833,140.60424
2022-09-23 08:46:33,53.210665,-6.70903,141.09192
2022-09-23 08:46:34,53.21083167,-6.70871333,141.48816
2022-09-23 08:46:35,53.211005,-6.70838167,141.91488
2022-09-23 08:46:36,53.21118167,-6.70804667,141.48816
2022-09-23 08:46:37,53.21135833,-6.70770667,141.00048
2022-09-23 08:46:38,53.21154167,-6.70737167,139.5984
2022-09-23 08:46:39,53.21173333,-6.70705833,139.38504
2022-09-23 08:46:40,53.21193667,-6.70674833,138.9888
2022-09-23 08:46:41,53.21214667,-6.706445,139.5984
2022-09-23 08:46:42,53.212355,-6.70614,139.38504
2022-09-23 08:46:43,53.21257,-6.705845,139.20216
2022-09-23 08:46:44,53.21279,-6.70557167,139.50696
2022-09-23 08:46:45,53.21302333,-6.70531333,139.2936
