Timestamp,Frequency,Peak mean,Peak max
2022-09-23 09:15:45.104371,160400000,-73.67,-63.6
2022-09-23 09:15:45.604488,160400000,-72.36,-64.75
2022-09-23 09:15:46.105202,160400000,-74.14,-65.5
2022-09-23 09:15:46.605961,160400000,-73.22,-66.04
2022-09-23 09:15:47.106089,160400000,-73.86,-66.29
2022-09-23 09:15:47.606184,160400000,-72.0,-65.42
2022-09-23 09:15:48.106946,160400000,-74.12,-65.62
2022-09-23 09:15:48.607151,160400000,-71.81,-64.01
2022-09-23 09:15:49.108110,160400000,-73.35,-64.52
2022-09-23 09:15:49.607961,160400000,-72.28,-64.68
2022-09-23 09:15:50.108446,160400000,-73.87,-65.05
2022-09-23 09:15:50.608812,160400000,-72.6,-64.44
2022-09-23 09:15:51.109522,160400000,-73.84,-66.26
2022-09-23 09:15:51.609902,160400000,-72.02,-65.51
2022-09-23 09:15:52.110343,160400000,-73.12,-65.56
2022-09-23 09:15:52.610528,160400000,-72.7,-65.1
2022-09-23 09:15:53.111304,160400000,-71.78,-64.68
2022-09-23 09:15:53.611403,160400000,-72.68,-62.83
2022-09-23 09:15:54.112135,160400000,-73.04,-65.79
2022-09-23 09:15:54.613679,160400000,-72.8,-63.98
2022-09-23 09:15:55.113011,160400000,-73.51,-66.15
2022-09-23 09:15:55.613236,160400000,-72.54,-64.3
2022-09-23 09:15:56.113971,160400000,-73.45,-64.8
2022-09-23 09:15:56.614120,160400000,-72.88,-65.9
2022-09-23 09:15:57.115242,160400000,-73.34,-66.13
2022-09-23 09:15:57.615036,160400000,-71.88,-65.11
2022-09-23 09:15:58.115928,160400000,-73.67,-66.06
2022-09-23 09:15:58.616089,160400000,-72.09,-64.36
2022-09-23 09:15:59.116623,160400000,-72.93,-65.66
2022-09-23 09:15:59.617088,160400000,-71.76,-66.06
2022-09-23 09:16:00.117253,160400000,-73.1,-64.66
2022-09-23 09:16:00.617410,160400000,-70.8,-64.16
