dateTime,lat,long,ele
2022-09-23 08:47:33,53.11425538,-7.05611533,65.956
2022-09-23 08:47:34,53.11417932,-7.05655178,65.956
2022-09-23 08:47:35,53.11410095,-7.05699015,64.956
2022-09-23 08:47:36,53.11402572,-7.05742744,64.956
2022-09-23 08:47:37,53.11395678,-7.05786095,64.955
2022-09-23 08:47:38,53.11389303,-7.05829605,64.955
2022-09-23 08:47:39,53.11383964,-7.05873325,64.955
2022-09-23 08:47:40,53.11378973,-7.05916685,63.955
2022-09-23 08:47:41,53.11374132,-7.05960154,63.955
2022-09-23 08:47:42,53.11369685,-7.06003253,63.954
2022-09-23 08:47:43,53.11365687,-7.06046286,63.954
2022-09-23 08:47:44,53.11362423,-7.06089319,62.954
2022-09-23 08:47:45,53.11359024,-7.06132276,62.954
2022-09-23 08:47:46,53.11356207,-7.06174755,62.954
2022-09-23 08:47:47,53.11353907,-7.06217168,62.953
2022-09-23 08:47:48,53.11352104,-7.06260201,62.953
2022-09-23 08:47:49,53.11350298,-7.06303753,62.953
2022-09-23 08:47:50,53.11348735,-7.06348504,62.953
2022-09-23 08:47:51,53.1134775,-7.06394043,61.953
2022-09-23 08:47:52,53.11347268,-7.06438945,61.952
2022-09-23 08:47:53,53.11347708,-7.06483997,61.952
2022-09-23 08:47:54,53.11348085,-7.0652993,61.952
2022-09-23 08:47:55,53.11348911,-7.06576961,61.952
2022-09-23 08:47:56,53.11349804,-7.06623087,61.951
2022-09-23 08:47:57,53.1135122,-7.06669531,61.951
2022-09-23 08:47:58,53.11353207,-7.0671678,61.951
2022-09-23 08:47:59,53.11355482,-7.06763743,61.95
2022-09-23 08:48:00,53.11358286,-7.06810162,62.95
2022-09-23 08:48:01,53.11360901,-7.06856213,62.95
2022-09-23 08:48:02,53.11363303,-7.06902615,63.95
2022-09-23 08:48:03,53.1136536,-7.06948816,63.949
2022-09-23 08:48:04,53.11367615,-7.06994858,62.949
2022-09-23 08:48:05,53.11370218,-7.07040405,62.949
2022-09-23 08:48:06,53.11372749,-7.07085449,62.948
2022-09-23 08:48:07,53.11375209,-7.07131332,62.948
2022-09-23 08:48:08,53.1137772,-7.07177005,61.948
2022-09-23 08:48:09,53.11379794,-7.07221412,61.948
2022-09-23 08:48:10,53.11382103,-7.0726571,61.947
2022-09-23 08:48:11,53.11384588,-7.07309422,61.947
2022-09-23 08:48:12,53.11386969,-7.07353075,61.947
2022-09-23 08:48:13,53.11389253,-7.07396544,61.946
2022-09-23 08:48:14,53.11391365,-7.0744049,61.946
2022-09-23 08:48:15,53.11393373,-7.07483539,61.946
2022-09-23 08:48:16,53.11395267,-7.07525885,61.946
2022-09-23 08:48:17,53.11397283,-7.07567333,61.945
2022-09-23 08:48:18,53.11399357,-7.07608983,61.945
2022-09-23 08:48:19,53.11401809,-7.0764982,61.945
2022-09-23 08:48:20,53.11403783,-7.07690991,61.945
2022-09-23 08:48:21,53.11405392,-7.07731199,61.944
2022-09-23 08:48:22,53.11407182,-7.07771122,61.944
2022-09-23 08:48:23,53.11409441,-7.07810601,62.944
2022-09-23 08:48:24,53.11411239,-7.07850046,62.944
2022-09-23 08:48:25,53.11413079,-7.07889022,62.943
2022-09-23 08:48:26,53.11414688,-7.0792825,62.943
2022-09-23 08:48:27,53.11415987,-7.07967787,62.943
2022-09-23 08:48:28,53.11417337,-7.08007517,62.943
2022-09-23 08:48:29,53.1141833,-7.08046619,62.942
2022-09-23 08:48:30,53.11418946,-7.08085771,63.942
2022-09-23 08:48:31,53.11419474,-7.0812473,63.942
2022-09-23 08:48:32,53.11419499,-7.08164971,64.942
2022-09-23 08:48:33,53.11420015,-7.08205364,64.942
2022-09-23 08:48:34,53.11420404,-7.0824651,64.941
2022-09-23 08:48:35,53.11420811,-7.08288889,65.941
2022-09-23 08:48:36,53.11421117,-7.08331629,65.941
2022-09-23 08:48:37,53.11421377,-7.08374712,66.941
2022-09-23 08:48:38,53.11421171,-7.08418247,67.94
2022-09-23 08:48:39,53.11421058,-7.08462562,67.94
2022-09-23 08:48:40,53.11421067,-7.08506333,67.94
2022-09-23 08:48:41,53.11420497,-7.08550354,67.94
2022-09-23 08:48:42,53.11419654,-7.08594603,67.939
2022-09-23 08:48:43,53.11418795,-7.08637669,67.939
2022-09-23 08:48:44,53.11417835,-7.08682009,67.939
2022-09-23 08:48:45,53.11416809,-7.08725687,68.939
2022-09-23 08:48:46,53.11415073,-7.08769231,68.938
2022-09-23 08:48:47,53.1141377,-7.0881244,68.938
2022-09-23 08:48:48,53.11411934,-7.08854986,68.938
2022-09-23 08:48:49,53.11410631,-7.08898111,67.938
2022-09-23 08:48:50,53.11408925,-7.08941303,67.938
2022-09-23 08:48:51,53.11406637,-7.08984805,66.937
2022-09-23 08:48:52,53.11404211,-7.09028081,66.937
2022-09-23 08:48:53,53.11401352,-7.09071583,66.937
